R FLEXOR CARPI RADIALIS: EMG 4 [V],R EXTENSOR DIGITORUM: EMG 5 [V],R IMU Wrist: ACC.X 6 [g],R IMU Wrist: ACC.Y 6 [g],R IMU Wrist: ACC.Z 6 [g],R IMU Wrist: GYRO.X 6 [°/s],R IMU Wrist: GYRO.Y 6 [°/s],R IMU Wrist: GYRO.Z 6 [°/s]
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,2.53906e-002,1.01563e-001,9.09180e-001,-1.32317e+001,-1.58537e+000,-2.74390e+000
0.00000e+000,0.00000e+000,3.22266e-002,1.02539e-001,9.10156e-001,-1.32927e+001,-1.40244e+000,-3.10976e+000
0.00000e+000,0.00000e+000,3.02734e-002,1.00098e-001,9.13574e-001,-1.31098e+001,-1.46341e+000,-3.17073e+000
0.00000e+000,0.00000e+000,3.17383e-002,9.71680e-002,9.07715e-001,-1.26220e+001,-1.34146e+000,-2.98780e+000
0.00000e+000,0.00000e+000,3.02734e-002,9.76563e-002,9.08203e-001,-1.27439e+001,-1.34146e+000,-2.98780e+000
0.00000e+000,0.00000e+000,3.27148e-002,1.01563e-001,9.12109e-001,-1.26829e+001,-1.46341e+000,-3.23171e+000
0.00000e+000,0.00000e+000,3.32031e-002,9.86328e-002,9.08203e-001,-1.25000e+001,-1.09756e+000,-2.98780e+000
0.00000e+000,0.00000e+000,3.07617e-002,9.66797e-002,9.06250e-001,-1.25000e+001,-9.14634e-001,-3.10976e+000
0.00000e+000,0.00000e+000,2.92969e-002,9.76563e-002,9.09668e-001,-1.25610e+001,-9.14634e-001,-3.23171e+000
0.00000e+000,0.00000e+000,2.92969e-002,9.96094e-002,9.05762e-001,-1.25000e+001,-6.70732e-001,-3.23171e+000
0.00000e+000,0.00000e+000,2.88086e-002,1.01563e-001,9.05273e-001,-1.26220e+001,-4.87805e-001,-2.92683e+000
0.00000e+000,0.00000e+000,2.83203e-002,1.02539e-001,9.05273e-001,-1.27439e+001,-4.26829e-001,-2.98780e+000
0.00000e+000,0.00000e+000,2.97852e-002,1.02539e-001,9.08203e-001,-1.26220e+001,0.00000e+000,-2.80488e+000
0.00000e+000,0.00000e+000,3.32031e-002,1.02051e-001,9.07715e-001,-1.25610e+001,1.82927e-001,-2.74390e+000
0.00000e+000,0.00000e+000,2.83203e-002,1.00098e-001,9.02832e-001,-1.26220e+001,6.09756e-001,-2.80488e+000
0.00000e+000,0.00000e+000,3.02734e-002,9.91211e-002,9.04297e-001,-1.29268e+001,6.09756e-001,-2.62195e+000
0.00000e+000,0.00000e+000,2.92969e-002,1.01563e-001,9.02344e-001,-1.29268e+001,7.92683e-001,-2.68293e+000
0.00000e+000,0.00000e+000,2.68555e-002,1.03027e-001,9.00391e-001,-1.29268e+001,8.53659e-001,-2.74390e+000
0.00000e+000,0.00000e+000,2.88086e-002,1.07422e-001,8.95508e-001,-1.32317e+001,1.34146e+000,-2.62195e+000
0.00000e+000,0.00000e+000,2.44141e-002,1.07910e-001,8.98438e-001,-1.31098e+001,1.52439e+000,-2.80488e+000
0.00000e+000,0.00000e+000,2.68555e-002,1.07422e-001,8.99902e-001,-1.36585e+001,1.58537e+000,-2.56098e+000
0.00000e+000,0.00000e+000,2.49023e-002,1.04004e-001,8.97461e-001,-1.37195e+001,1.70732e+000,-2.43902e+000
0.00000e+000,0.00000e+000,2.97852e-002,1.05957e-001,8.96484e-001,-1.39024e+001,1.76829e+000,-2.43902e+000
0.00000e+000,0.00000e+000,3.27148e-002,1.02051e-001,8.95996e-001,-1.35976e+001,2.01220e+000,-2.07317e+000
0.00000e+000,0.00000e+000,2.73438e-002,1.03516e-001,8.93066e-001,-1.35976e+001,2.01220e+000,-2.13415e+000
0.00000e+000,0.00000e+000,2.05078e-002,1.03027e-001,8.94043e-001,-1.40244e+001,2.25610e+000,-2.19512e+000
0.00000e+000,0.00000e+000,2.14844e-002,1.04492e-001,8.92578e-001,-1.38415e+001,2.25610e+000,-2.13415e+000
0.00000e+000,0.00000e+000,1.46484e-002,1.09863e-001,8.93555e-001,-1.39024e+001,2.25610e+000,-2.07317e+000
0.00000e+000,0.00000e+000,2.19727e-002,1.06445e-001,8.94043e-001,-1.36585e+001,2.31707e+000,-1.89024e+000
0.00000e+000,0.00000e+000,2.19727e-002,1.06445e-001,8.94043e-001,-1.39634e+001,2.07317e+000,-1.95122e+000
0.00000e+000,0.00000e+000,1.51367e-002,1.04004e-001,8.93555e-001,-1.42073e+001,2.01220e+000,-1.76829e+000
0.00000e+000,0.00000e+000,2.09961e-002,1.01074e-001,8.87207e-001,-1.40854e+001,2.01220e+000,-1.64634e+000
0.00000e+000,0.00000e+000,1.56250e-002,1.01563e-001,8.86719e-001,-1.39634e+001,1.82927e+000,-1.58537e+000
0.00000e+000,0.00000e+000,1.85547e-002,9.86328e-002,8.89648e-001,-1.40244e+001,2.01220e+000,-1.70732e+000
0.00000e+000,0.00000e+000,1.61133e-002,1.02539e-001,8.89160e-001,-1.40854e+001,1.89024e+000,-1.52439e+000
0.00000e+000,0.00000e+000,1.80664e-002,1.03516e-001,8.85742e-001,-1.38415e+001,1.82927e+000,-1.46341e+000
0.00000e+000,0.00000e+000,1.66016e-002,1.05957e-001,8.85742e-001,-1.40244e+001,1.70732e+000,-1.46341e+000
0.00000e+000,0.00000e+000,1.56250e-002,1.06445e-001,8.82324e-001,-1.38415e+001,1.58537e+000,-1.46341e+000
0.00000e+000,0.00000e+000,1.56250e-002,1.05469e-001,8.82324e-001,-1.39634e+001,1.46341e+000,-1.70732e+000
0.00000e+000,0.00000e+000,1.75781e-002,1.08887e-001,8.85742e-001,-1.38415e+001,1.15854e+000,-1.28049e+000
0.00000e+000,0.00000e+000,1.70898e-002,1.05957e-001,8.83301e-001,-1.42073e+001,1.15854e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.14844e-002,1.08398e-001,8.80859e-001,-1.42073e+001,9.75610e-001,-1.64634e+000
0.00000e+000,0.00000e+000,2.09961e-002,1.08398e-001,8.85742e-001,-1.43902e+001,1.15854e+000,-1.34146e+000
0.00000e+000,0.00000e+000,2.39258e-002,1.08887e-001,8.84277e-001,-1.41463e+001,1.28049e+000,-1.64634e+000
0.00000e+000,0.00000e+000,2.14844e-002,1.07910e-001,8.81836e-001,-1.45732e+001,1.15854e+000,-1.58537e+000
0.00000e+000,0.00000e+000,2.00195e-002,1.11328e-001,8.82324e-001,-1.39024e+001,1.21951e+000,-1.70732e+000
0.00000e+000,0.00000e+000,1.70898e-002,1.10840e-001,8.78906e-001,-1.41463e+001,1.21951e+000,-1.52439e+000
0.00000e+000,0.00000e+000,2.09961e-002,1.06934e-001,8.79395e-001,-1.41463e+001,1.15854e+000,-1.64634e+000
0.00000e+000,0.00000e+000,1.80664e-002,1.07422e-001,8.75977e-001,-1.42683e+001,7.92683e-001,-1.46341e+000
0.00000e+000,0.00000e+000,1.70898e-002,1.06934e-001,8.77441e-001,-1.42683e+001,9.14634e-001,-1.52439e+000
0.00000e+000,0.00000e+000,1.12305e-002,1.09375e-001,8.76953e-001,-1.39634e+001,8.53659e-001,-1.28049e+000
0.00000e+000,0.00000e+000,1.46484e-002,1.10352e-001,8.74512e-001,-1.41463e+001,6.09756e-001,-1.46341e+000
0.00000e+000,0.00000e+000,2.24609e-002,1.08398e-001,8.80371e-001,-1.39024e+001,6.09756e-001,-1.64634e+000
0.00000e+000,0.00000e+000,2.00195e-002,1.05957e-001,8.77930e-001,-1.40244e+001,3.65854e-001,-1.46341e+000
0.00000e+000,0.00000e+000,1.75781e-002,1.09375e-001,8.77930e-001,-1.40244e+001,4.26829e-001,-1.52439e+000
0.00000e+000,0.00000e+000,1.51367e-002,1.11328e-001,8.78906e-001,-1.40854e+001,4.26829e-001,-1.58537e+000
0.00000e+000,0.00000e+000,1.95313e-002,1.06445e-001,8.79395e-001,-1.40854e+001,4.26829e-001,-1.46341e+000
0.00000e+000,0.00000e+000,2.14844e-002,1.10352e-001,8.77441e-001,-1.40244e+001,6.09756e-001,-1.46341e+000
0.00000e+000,0.00000e+000,1.80664e-002,1.08887e-001,8.81836e-001,-1.39024e+001,6.70732e-001,-1.34146e+000
0.00000e+000,0.00000e+000,1.80664e-002,1.08887e-001,8.81836e-001,-1.41463e+001,7.92683e-001,-1.03659e+000
0.00000e+000,0.00000e+000,1.90430e-002,1.10840e-001,8.81836e-001,-1.41463e+001,8.53659e-001,-1.15854e+000
0.00000e+000,0.00000e+000,2.29492e-002,1.06934e-001,8.83789e-001,-1.42073e+001,9.14634e-001,-1.52439e+000
0.00000e+000,0.00000e+000,2.14844e-002,1.07422e-001,8.82813e-001,-1.42683e+001,1.03659e+000,-1.15854e+000
0.00000e+000,0.00000e+000,2.49023e-002,1.12305e-001,8.85254e-001,-1.42683e+001,1.34146e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.88086e-002,1.10840e-001,8.87207e-001,-1.43902e+001,1.28049e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.53906e-002,1.13770e-001,8.85742e-001,-1.45732e+001,1.52439e+000,-1.28049e+000
0.00000e+000,0.00000e+000,2.44141e-002,1.13770e-001,8.85254e-001,-1.48171e+001,1.82927e+000,-1.40244e+000
0.00000e+000,0.00000e+000,2.39258e-002,1.13281e-001,8.81836e-001,-1.50610e+001,2.31707e+000,-1.40244e+000
0.00000e+000,0.00000e+000,2.24609e-002,1.10352e-001,8.79883e-001,-1.50610e+001,2.37805e+000,-1.03659e+000
0.00000e+000,0.00000e+000,2.05078e-002,1.11328e-001,8.81836e-001,-1.52439e+001,2.50000e+000,-9.75610e-001
0.00000e+000,0.00000e+000,1.51367e-002,1.12305e-001,8.81836e-001,-1.56098e+001,2.56098e+000,-9.14634e-001
0.00000e+000,0.00000e+000,1.70898e-002,1.10840e-001,8.82813e-001,-1.56098e+001,2.37805e+000,-9.75610e-001
0.00000e+000,0.00000e+000,1.17188e-002,1.12305e-001,8.79883e-001,-1.57317e+001,2.19512e+000,-1.09756e+000
0.00000e+000,0.00000e+000,9.76563e-003,1.11816e-001,8.77930e-001,-1.59146e+001,2.31707e+000,-1.15854e+000
0.00000e+000,0.00000e+000,1.31836e-002,1.13770e-001,8.79395e-001,-1.61585e+001,1.76829e+000,-8.53659e-001
0.00000e+000,0.00000e+000,1.07422e-002,1.13770e-001,8.73535e-001,-1.62805e+001,1.82927e+000,-1.21951e+000
0.00000e+000,0.00000e+000,1.02539e-002,1.13281e-001,8.74512e-001,-1.60976e+001,1.40244e+000,-1.09756e+000
0.00000e+000,0.00000e+000,1.85547e-002,1.13281e-001,8.73535e-001,-1.66463e+001,1.46341e+000,-1.21951e+000
0.00000e+000,0.00000e+000,2.00195e-002,1.14258e-001,8.68652e-001,-1.62805e+001,1.21951e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.05078e-002,1.11816e-001,8.75000e-001,-1.63415e+001,1.28049e+000,-1.21951e+000
0.00000e+000,0.00000e+000,2.29492e-002,1.12793e-001,8.72559e-001,-1.65854e+001,1.21951e+000,-1.21951e+000
0.00000e+000,0.00000e+000,2.73438e-002,1.17676e-001,8.71582e-001,-1.67073e+001,1.34146e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.58789e-002,1.15234e-001,8.70605e-001,-1.68902e+001,1.58537e+000,-1.15854e+000
0.00000e+000,0.00000e+000,1.95313e-002,1.19629e-001,8.69629e-001,-1.69512e+001,1.34146e+000,-1.40244e+000
-1.47707e-005,-1.98062e-005,1.85547e-002,1.17188e-001,8.66211e-001,-1.70122e+001,1.40244e+000,-1.40244e+000
-1.22530e-005,-1.35958e-005,1.66016e-002,1.08887e-001,8.67188e-001,-1.75000e+001,1.52439e+000,-1.52439e+000
-1.64492e-005,-9.56741e-006,1.26953e-002,1.08887e-001,8.72070e-001,-1.78049e+001,1.58537e+000,-1.70732e+000
-1.46029e-005,-8.89601e-006,1.41602e-002,1.06934e-001,8.73535e-001,-1.75000e+001,1.52439e+000,-1.52439e+000
-1.02388e-005,-1.24208e-005,1.70898e-002,1.06934e-001,8.77930e-001,-1.76829e+001,1.15854e+000,-1.64634e+000
-9.56741e-006,-1.29244e-005,2.05078e-002,1.04980e-001,8.77930e-001,-1.77439e+001,1.28049e+000,-1.58537e+000
-7.88891e-006,-1.14137e-005,1.31836e-002,1.09863e-001,8.73047e-001,-1.75610e+001,8.53659e-001,-1.64634e+000
-7.88891e-006,-1.10781e-005,8.78906e-003,1.09863e-001,8.75000e-001,-1.77439e+001,8.53659e-001,-1.64634e+000
-1.05745e-005,-9.23171e-006,1.07422e-002,1.06445e-001,8.72559e-001,-1.81098e+001,2.43902e-001,-1.52439e+000
-8.56031e-006,-1.22530e-005,1.22070e-002,1.09863e-001,8.77441e-001,-1.78659e+001,2.43902e-001,-1.89024e+000
-9.23171e-006,-9.23171e-006,1.66016e-002,1.08398e-001,8.76953e-001,-1.82927e+001,2.43902e-001,-1.70732e+000
-1.05745e-005,-8.89601e-006,1.66016e-002,1.04004e-001,8.80859e-001,-1.82927e+001,2.43902e-001,-1.82927e+000
-1.17494e-005,-1.05745e-005,1.90430e-002,1.07910e-001,8.77930e-001,-1.85366e+001,2.43902e-001,-1.82927e+000
-8.89601e-006,-9.56741e-006,2.34375e-002,1.07910e-001,8.80371e-001,-1.86585e+001,1.21951e-001,-1.58537e+000
-8.56031e-006,-1.12459e-005,2.00195e-002,1.07422e-001,8.78418e-001,-1.90854e+001,3.65854e-001,-1.70732e+000
-6.88182e-006,-1.56100e-005,1.51367e-002,1.05469e-001,8.79883e-001,-1.88415e+001,2.43902e-001,-1.76829e+000
-5.20333e-006,-1.69528e-005,1.66016e-002,1.05957e-001,8.82324e-001,-1.88415e+001,2.43902e-001,-1.46341e+000
-8.89601e-006,-1.79599e-005,1.85547e-002,1.04980e-001,8.82813e-001,-1.90854e+001,4.87805e-001,-1.76829e+000
-8.89601e-006,-1.93027e-005,1.61133e-002,1.03516e-001,8.84766e-001,-1.92683e+001,3.04878e-001,-1.95122e+000
-6.88182e-006,-2.09812e-005,1.51367e-002,1.09863e-001,8.87207e-001,-1.93902e+001,5.48781e-001,-1.64634e+000
-1.04067e-005,-1.76242e-005,1.51367e-002,1.05957e-001,8.88672e-001,-1.90854e+001,3.65854e-001,-1.70732e+000
-1.32601e-005,-2.04776e-005,1.31836e-002,1.08887e-001,8.88672e-001,-1.93902e+001,7.31707e-001,-1.52439e+000
-1.29244e-005,-1.79599e-005,1.07422e-002,1.05469e-001,8.89160e-001,-1.94512e+001,6.09756e-001,-1.52439e+000
-1.39315e-005,-1.22530e-005,1.07422e-002,1.06934e-001,8.94531e-001,-1.92683e+001,2.43902e-001,-1.52439e+000
-1.32601e-005,-4.02838e-006,5.85938e-003,1.03516e-001,8.91113e-001,-1.90854e+001,6.09756e-002,-1.15854e+000
-9.90310e-006,-4.69978e-006,4.88281e-004,1.04004e-001,8.96973e-001,-1.91463e+001,-6.09756e-002,-1.09756e+000
-1.07424e-005,-7.72107e-006,3.90625e-003,1.03027e-001,8.97461e-001,-1.90244e+001,-6.70732e-001,-9.75610e-001
-1.30922e-005,-1.10781e-005,7.32422e-003,1.02539e-001,9.00391e-001,-1.89634e+001,-7.92683e-001,-9.14634e-001
-1.22530e-005,-9.23171e-006,4.88281e-003,1.02051e-001,9.07715e-001,-1.89634e+001,-7.31707e-001,-1.03659e+000
-1.29244e-005,-7.88891e-006,8.78906e-003,1.04492e-001,9.05762e-001,-1.90244e+001,-1.03659e+000,-1.15854e+000
-1.25887e-005,-4.86763e-006,1.31836e-002,9.66797e-002,9.03320e-001,-1.88415e+001,-1.34146e+000,-1.03659e+000
-1.22530e-005,-6.37827e-006,1.41602e-002,1.05469e-001,9.07715e-001,-1.84756e+001,-1.28049e+000,-8.53659e-001
-1.02388e-005,-9.56741e-006,1.56250e-002,1.03027e-001,9.07227e-001,-1.86585e+001,-1.34146e+000,-9.14634e-001
-6.21042e-006,-5.53903e-006,1.75781e-002,1.04492e-001,9.06738e-001,-1.84756e+001,-1.09756e+000,-7.92683e-001
-5.53903e-006,-3.69268e-006,2.05078e-002,1.03027e-001,9.08203e-001,-1.84756e+001,-1.15854e+000,-6.70732e-001
-9.23171e-006,-2.51774e-006,1.90430e-002,1.03516e-001,9.11133e-001,-1.86585e+001,-8.53659e-001,-7.31707e-001
-1.25887e-005,2.01419e-006,1.75781e-002,1.07910e-001,9.11133e-001,-1.89024e+001,-1.09756e+000,-6.70732e-001
-1.39315e-005,6.54612e-006,1.85547e-002,1.02051e-001,9.11621e-001,-1.86585e+001,-5.48781e-001,-6.70732e-001
-4.86763e-006,9.90310e-006,1.85547e-002,1.03516e-001,9.13086e-001,-1.85976e+001,-7.31707e-001,-5.48781e-001
-1.22530e-005,2.51774e-006,1.56250e-002,1.02051e-001,9.09668e-001,-1.85976e+001,-3.65854e-001,-4.87805e-001
-1.57778e-005,-7.21752e-006,1.31836e-002,1.02539e-001,9.11133e-001,-1.86585e+001,-4.26829e-001,-3.65854e-001
-1.09102e-005,-7.72107e-006,8.78906e-003,1.02539e-001,9.12598e-001,-1.85366e+001,-1.82927e-001,-3.04878e-001
-1.07424e-005,-1.71206e-005,1.07422e-002,1.00098e-001,9.11621e-001,-1.85976e+001,-4.26829e-001,-6.09756e-002
-1.00710e-005,-2.56809e-005,1.17188e-002,9.66797e-002,9.12598e-001,-1.85976e+001,-2.43902e-001,-1.82927e-001
-9.23171e-006,-2.65202e-005,1.56250e-002,1.04004e-001,9.15527e-001,-1.85366e+001,-6.09756e-002,6.09756e-002
-1.09102e-005,-2.34989e-005,1.61133e-002,1.04004e-001,9.16992e-001,-1.85976e+001,1.82927e-001,-1.21951e-001
-8.22461e-006,-2.09812e-005,7.81250e-003,1.03027e-001,9.18945e-001,-1.85976e+001,-1.21951e-001,-3.04878e-001
-3.18914e-006,-1.72885e-005,1.17188e-002,1.07910e-001,9.18457e-001,-1.85366e+001,-3.65854e-001,-1.82927e-001
-2.51774e-006,-7.88891e-006,1.70898e-002,1.04004e-001,9.14063e-001,-1.81098e+001,-3.04878e-001,-6.09756e-002
-8.22461e-006,-1.00710e-006,2.19727e-002,1.06934e-001,9.09180e-001,-1.85976e+001,-1.82927e-001,1.82927e-001
-1.09102e-005,6.71397e-007,1.31836e-002,1.08398e-001,9.18457e-001,-1.84756e+001,1.21951e-001,1.21951e-001
-1.19173e-005,-5.03548e-006,1.90430e-002,1.07422e-001,9.16992e-001,-1.84146e+001,1.82927e-001,3.65854e-001
-1.12459e-005,-3.86053e-006,1.80664e-002,1.11328e-001,9.16504e-001,-1.82317e+001,0.00000e+000,2.43902e-001
-1.17494e-005,-2.18204e-006,1.95313e-002,1.07422e-001,9.13086e-001,-1.81707e+001,0.00000e+000,2.43902e-001
-6.54612e-006,-1.02388e-005,2.39258e-002,1.13281e-001,9.10156e-001,-1.84146e+001,0.00000e+000,5.48781e-001
-5.53903e-006,-1.49386e-005,2.24609e-002,1.07422e-001,9.10645e-001,-1.84756e+001,0.00000e+000,2.43902e-001
-9.56741e-006,-1.49386e-005,1.56250e-002,1.05957e-001,9.08691e-001,-1.82927e+001,-1.21951e-001,4.26829e-001
-1.09102e-005,-1.17494e-006,2.24609e-002,1.07422e-001,9.04297e-001,-1.84146e+001,2.43902e-001,4.87805e-001
-1.09102e-005,4.86763e-006,2.63672e-002,1.03027e-001,9.04297e-001,-1.81707e+001,6.09756e-002,7.31707e-001
-8.56031e-006,-3.52483e-006,2.44141e-002,1.03027e-001,9.06250e-001,-1.79268e+001,-1.21951e-001,7.31707e-001
-7.21752e-006,-1.19173e-005,2.53906e-002,1.02539e-001,9.06738e-001,-1.79268e+001,-6.09756e-002,6.09756e-001
-9.73526e-006,-9.23171e-006,2.19727e-002,1.04004e-001,9.06250e-001,-1.81707e+001,-2.43902e-001,7.92683e-001
-9.56741e-006,-6.88182e-006,1.80664e-002,1.07422e-001,9.10645e-001,-1.79878e+001,-3.65854e-001,8.53659e-001
-9.39956e-006,-1.12459e-005,2.05078e-002,1.07422e-001,9.10156e-001,-1.81098e+001,-3.04878e-001,8.53659e-001
-9.56741e-006,-9.90310e-006,1.80664e-002,1.08887e-001,9.13574e-001,-1.79878e+001,-3.65854e-001,1.15854e+000
-1.22530e-005,-8.22461e-006,2.14844e-002,1.04492e-001,9.14063e-001,-1.76220e+001,-6.09756e-001,7.92683e-001
-1.05745e-005,-4.53193e-006,2.34375e-002,1.03516e-001,9.10156e-001,-1.76220e+001,-4.26829e-001,7.31707e-001
-9.73526e-006,-3.52483e-006,2.49023e-002,1.07910e-001,9.11621e-001,-1.75610e+001,-6.70732e-001,7.31707e-001
-1.30922e-005,-3.18914e-006,2.63672e-002,1.04492e-001,9.07715e-001,-1.71341e+001,-5.48781e-001,1.21951e+000
-1.32601e-005,-3.18914e-006,3.02734e-002,1.07910e-001,9.10645e-001,-1.73780e+001,-1.82927e-001,1.15854e+000
-1.19173e-005,-5.20333e-006,3.12500e-002,1.02539e-001,9.11133e-001,-1.72561e+001,-6.09756e-002,1.21951e+000
-1.05745e-005,-5.20333e-006,3.07617e-002,1.01074e-001,9.13574e-001,-1.70732e+001,-1.82927e-001,1.09756e+000
-1.30922e-005,-6.21042e-006,3.07617e-002,1.04004e-001,9.17969e-001,-1.68902e+001,-1.82927e-001,1.21951e+000
-1.24208e-005,-9.06386e-006,3.07617e-002,1.09375e-001,9.15527e-001,-1.68293e+001,0.00000e+000,1.28049e+000
-1.29244e-005,-1.02388e-005,2.73438e-002,1.06934e-001,9.17480e-001,-1.68293e+001,0.00000e+000,1.40244e+000
-1.17494e-005,-1.62814e-005,2.92969e-002,1.08398e-001,9.12598e-001,-1.67683e+001,5.48781e-001,1.64634e+000
-6.88182e-006,-2.80308e-005,2.53906e-002,9.96094e-002,9.14063e-001,-1.68902e+001,6.70732e-001,1.46341e+000
-8.05676e-006,-3.84375e-005,2.44141e-002,1.02051e-001,9.17480e-001,-1.68902e+001,6.70732e-001,1.52439e+000
-7.55322e-006,-4.21302e-005,3.17383e-002,1.04004e-001,9.14063e-001,-1.69512e+001,6.70732e-001,1.52439e+000
-5.70687e-006,-4.07874e-005,3.02734e-002,1.01563e-001,9.12598e-001,-1.66463e+001,5.48781e-001,1.52439e+000
-8.22461e-006,-3.00450e-005,2.88086e-002,1.02539e-001,9.06738e-001,-1.68902e+001,6.09756e-001,1.76829e+000
-7.88891e-006,-2.40024e-005,2.73438e-002,1.03516e-001,9.08203e-001,-1.67683e+001,6.70732e-001,1.52439e+000
-6.21042e-006,-9.56741e-006,3.02734e-002,1.05469e-001,9.10645e-001,-1.66463e+001,4.87805e-001,1.21951e+000
-6.71397e-006,2.33310e-005,2.92969e-002,1.05957e-001,9.12109e-001,-1.68293e+001,6.09756e-001,1.28049e+000
-6.54612e-006,4.71656e-005,2.88086e-002,1.04980e-001,9.09668e-001,-1.68902e+001,5.48781e-001,1.46341e+000
