R FLEXOR CARPI RADIALIS: EMG 4 [V],R EXTENSOR DIGITORUM: EMG 5 [V],R IMU Wrist: ACC.X 6 [g],R IMU Wrist: ACC.Y 6 [g],R IMU Wrist: ACC.Z 6 [g],R IMU Wrist: GYRO.X 6 [°/s],R IMU Wrist: GYRO.Y 6 [°/s],R IMU Wrist: GYRO.Z 6 [°/s]
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000,0.00000e+000
0.00000e+000,0.00000e+000,1.86035e-001,1.48926e-001,9.71680e-001,-1.15854e+000,-1.29878e+001,-2.25610e+000
0.00000e+000,0.00000e+000,1.84570e-001,1.53320e-001,9.55566e-001,-1.70732e+000,-1.18902e+001,-2.98780e+000
0.00000e+000,0.00000e+000,1.81152e-001,1.60156e-001,9.00391e-001,-1.76829e+000,-1.14024e+001,-3.35366e+000
0.00000e+000,0.00000e+000,1.84082e-001,1.57715e-001,8.75977e-001,-1.95122e+000,-9.63415e+000,-3.10976e+000
0.00000e+000,0.00000e+000,1.96777e-001,1.48926e-001,8.53516e-001,-1.95122e+000,-8.10976e+000,-2.74390e+000
0.00000e+000,0.00000e+000,2.03613e-001,1.50391e-001,8.50586e-001,-2.07317e+000,-6.64634e+000,-1.89024e+000
0.00000e+000,0.00000e+000,2.08496e-001,1.39648e-001,8.71582e-001,-1.82927e+000,-5.91463e+000,-1.58537e+000
0.00000e+000,0.00000e+000,2.06543e-001,1.35742e-001,8.93555e-001,-2.01220e+000,-5.30488e+000,-1.03659e+000
0.00000e+000,0.00000e+000,2.05566e-001,1.34277e-001,9.26270e-001,-1.70732e+000,-5.42683e+000,-1.15854e+000
0.00000e+000,0.00000e+000,2.05566e-001,1.32813e-001,9.36035e-001,-1.09756e+000,-5.00000e+000,-1.21951e+000
0.00000e+000,0.00000e+000,2.05078e-001,1.31348e-001,9.21387e-001,-5.48781e-001,-4.69512e+000,-1.46341e+000
0.00000e+000,0.00000e+000,2.07031e-001,1.33789e-001,9.10645e-001,-3.04878e-001,-3.59756e+000,-1.89024e+000
0.00000e+000,0.00000e+000,2.15820e-001,1.37207e-001,8.83301e-001,1.82927e-001,-1.76829e+000,-2.07317e+000
0.00000e+000,0.00000e+000,2.17773e-001,1.38672e-001,8.71094e-001,4.87805e-001,-4.87805e-001,-1.82927e+000
0.00000e+000,0.00000e+000,2.07031e-001,1.38672e-001,8.62793e-001,4.87805e-001,1.28049e+000,-1.76829e+000
0.00000e+000,0.00000e+000,2.02148e-001,1.37207e-001,8.64258e-001,3.65854e-001,1.95122e+000,-1.58537e+000
0.00000e+000,0.00000e+000,1.87988e-001,1.32324e-001,8.77441e-001,6.09756e-001,1.58537e+000,-1.40244e+000
0.00000e+000,0.00000e+000,1.70898e-001,1.29395e-001,8.83301e-001,7.31707e-001,1.46341e+000,-1.15854e+000
0.00000e+000,0.00000e+000,1.54785e-001,1.27930e-001,8.91113e-001,1.89024e+000,1.03659e+000,-9.14634e-001
0.00000e+000,0.00000e+000,1.47461e-001,1.22070e-001,8.87207e-001,2.25610e+000,1.03659e+000,-9.75610e-001
0.00000e+000,0.00000e+000,1.41113e-001,1.16699e-001,8.87207e-001,3.47561e+000,5.48781e-001,-1.28049e+000
0.00000e+000,0.00000e+000,1.40625e-001,1.17676e-001,8.90137e-001,3.78049e+000,5.48781e-001,-1.21951e+000
0.00000e+000,0.00000e+000,1.38672e-001,1.18164e-001,8.93555e-001,3.90244e+000,-1.21951e-001,-1.15854e+000
0.00000e+000,0.00000e+000,1.45020e-001,1.21582e-001,9.03320e-001,3.65854e+000,-5.48781e-001,-1.82927e+000
0.00000e+000,0.00000e+000,1.51367e-001,1.23535e-001,9.12109e-001,4.32927e+000,-1.58537e+000,-2.19512e+000
0.00000e+000,0.00000e+000,1.58691e-001,1.19141e-001,9.33105e-001,4.57317e+000,-1.89024e+000,-2.56098e+000
0.00000e+000,0.00000e+000,1.64063e-001,1.17676e-001,9.47266e-001,5.30488e+000,-1.28049e+000,-3.17073e+000
0.00000e+000,0.00000e+000,1.70898e-001,1.15723e-001,9.70703e-001,5.85366e+000,-7.92683e-001,-3.53659e+000
0.00000e+000,0.00000e+000,1.76758e-001,1.18652e-001,9.84375e-001,6.34146e+000,0.00000e+000,-4.20732e+000
0.00000e+000,0.00000e+000,1.72852e-001,1.19141e-001,1.00244e+000,6.95122e+000,7.92683e-001,-4.14634e+000
0.00000e+000,0.00000e+000,1.74805e-001,1.20605e-001,1.00244e+000,6.76829e+000,1.82927e+000,-5.12195e+000
0.00000e+000,0.00000e+000,1.64551e-001,1.25000e-001,9.89258e-001,6.89024e+000,2.56098e+000,-5.42683e+000
0.00000e+000,0.00000e+000,1.62598e-001,1.27930e-001,9.75586e-001,6.76829e+000,4.32927e+000,-5.91463e+000
0.00000e+000,0.00000e+000,1.56250e-001,1.36230e-001,9.39941e-001,7.13415e+000,6.15854e+000,-6.21951e+000
0.00000e+000,0.00000e+000,1.58203e-001,1.39648e-001,9.24805e-001,6.58537e+000,6.64634e+000,-6.28049e+000
0.00000e+000,0.00000e+000,1.58203e-001,1.48926e-001,9.05762e-001,7.01220e+000,8.23171e+000,-6.76829e+000
0.00000e+000,0.00000e+000,1.53809e-001,1.49902e-001,9.00879e-001,6.52439e+000,8.10976e+000,-7.07317e+000
0.00000e+000,0.00000e+000,1.51855e-001,1.54785e-001,9.05762e-001,5.67073e+000,7.80488e+000,-7.68293e+000
0.00000e+000,0.00000e+000,1.47461e-001,1.54297e-001,9.05273e-001,5.60976e+000,7.98780e+000,-7.62195e+000
0.00000e+000,0.00000e+000,1.40625e-001,1.55273e-001,9.15527e-001,5.48780e+000,8.29268e+000,-8.17073e+000
0.00000e+000,0.00000e+000,1.37207e-001,1.56738e-001,9.13574e-001,5.73171e+000,8.47561e+000,-8.53659e+000
0.00000e+000,0.00000e+000,1.43555e-001,1.46973e-001,9.02832e-001,5.60976e+000,9.69512e+000,-8.59756e+000
0.00000e+000,0.00000e+000,1.60156e-001,1.52344e-001,8.95508e-001,5.54878e+000,1.04878e+001,-8.65854e+000
0.00000e+000,0.00000e+000,1.71875e-001,1.53320e-001,8.92578e-001,5.48780e+000,1.10366e+001,-9.02439e+000
0.00000e+000,0.00000e+000,1.87500e-001,1.56250e-001,8.98438e-001,5.85366e+000,1.20122e+001,-9.20732e+000
0.00000e+000,0.00000e+000,1.93848e-001,1.56250e-001,9.00391e-001,4.81707e+000,1.20122e+001,-9.63415e+000
0.00000e+000,0.00000e+000,2.00684e-001,1.47461e-001,9.06738e-001,4.75610e+000,1.25000e+001,-9.93902e+000
0.00000e+000,0.00000e+000,1.99219e-001,1.46484e-001,9.11621e-001,4.08537e+000,1.25000e+001,-1.01829e+001
0.00000e+000,0.00000e+000,1.99219e-001,1.45508e-001,9.09180e-001,3.84146e+000,1.24390e+001,-1.03659e+001
0.00000e+000,0.00000e+000,1.89941e-001,1.45996e-001,9.07715e-001,3.47561e+000,1.33537e+001,-1.07927e+001
0.00000e+000,0.00000e+000,1.73340e-001,1.42090e-001,9.02832e-001,2.86585e+000,1.37195e+001,-1.10366e+001
0.00000e+000,0.00000e+000,1.61621e-001,1.43555e-001,9.02344e-001,2.86585e+000,1.48171e+001,-1.12195e+001
0.00000e+000,0.00000e+000,1.38672e-001,1.46484e-001,8.98926e-001,2.86585e+000,1.54268e+001,-1.13415e+001
0.00000e+000,0.00000e+000,1.26953e-001,1.46973e-001,8.94043e-001,2.43902e+000,1.59146e+001,-1.17683e+001
0.00000e+000,0.00000e+000,1.03027e-001,1.44043e-001,8.91113e-001,2.07317e+000,1.60976e+001,-1.20732e+001
0.00000e+000,0.00000e+000,8.88672e-002,1.43066e-001,8.91602e-001,2.37805e+000,1.53049e+001,-1.25610e+001
0.00000e+000,0.00000e+000,7.27539e-002,1.39648e-001,8.89648e-001,1.52439e+000,1.16463e+001,-1.18902e+001
0.00000e+000,0.00000e+000,7.08008e-002,1.40137e-001,8.90625e-001,1.09756e+000,9.39024e+000,-1.14024e+001
0.00000e+000,0.00000e+000,6.29883e-002,1.45020e-001,8.81836e-001,8.53659e-001,3.65854e+000,-1.04878e+001
0.00000e+000,0.00000e+000,6.34766e-002,1.43555e-001,8.81348e-001,3.65854e-001,1.03659e+000,-9.87805e+000
0.00000e+000,0.00000e+000,6.88477e-002,1.35742e-001,8.83789e-001,-6.09756e-002,-2.80488e+000,-9.32927e+000
0.00000e+000,0.00000e+000,7.12891e-002,1.35742e-001,8.91602e-001,1.82927e-001,-3.84146e+000,-9.32927e+000
0.00000e+000,0.00000e+000,6.88477e-002,1.25000e-001,9.14551e-001,-2.43902e-001,-5.73171e+000,-9.26829e+000
0.00000e+000,0.00000e+000,6.73828e-002,1.19141e-001,9.37988e-001,-4.26829e-001,-7.25610e+000,-9.26829e+000
0.00000e+000,0.00000e+000,7.03125e-002,1.22070e-001,9.38965e-001,-6.70732e-001,-9.81707e+000,-9.26829e+000
0.00000e+000,0.00000e+000,6.44531e-002,1.32324e-001,9.39453e-001,-6.70732e-001,-1.14024e+001,-8.65854e+000
0.00000e+000,0.00000e+000,6.29883e-002,1.41113e-001,9.30176e-001,-7.31707e-001,-1.48780e+001,-8.23171e+000
0.00000e+000,0.00000e+000,5.12695e-002,1.48926e-001,9.09668e-001,-7.92683e-001,-1.64024e+001,-8.23171e+000
0.00000e+000,0.00000e+000,4.15039e-002,1.51855e-001,9.06738e-001,-1.15854e+000,-1.96951e+001,-8.47561e+000
0.00000e+000,0.00000e+000,2.09961e-002,1.51367e-001,9.12109e-001,-1.76829e+000,-2.11585e+001,-8.47561e+000
0.00000e+000,0.00000e+000,1.41602e-002,1.49414e-001,9.16992e-001,-2.50000e+000,-2.45122e+001,-7.98780e+000
0.00000e+000,0.00000e+000,-5.37109e-003,1.46484e-001,9.34570e-001,-3.10976e+000,-2.57927e+001,-7.62195e+000
0.00000e+000,0.00000e+000,-8.78906e-003,1.45996e-001,9.43848e-001,-3.10976e+000,-2.90854e+001,-7.01220e+000
0.00000e+000,0.00000e+000,-1.75781e-002,1.36230e-001,9.42383e-001,-2.80488e+000,-3.05488e+001,-6.34146e+000
0.00000e+000,0.00000e+000,-1.61133e-002,1.33301e-001,9.38965e-001,-3.35366e+000,-3.44512e+001,-4.93902e+000
0.00000e+000,0.00000e+000,-5.85938e-003,1.28906e-001,9.20898e-001,-3.23171e+000,-3.76220e+001,-3.84146e+000
0.00000e+000,0.00000e+000,4.88281e-003,1.29395e-001,9.13086e-001,-3.41463e+000,-3.92073e+001,-3.23171e+000
0.00000e+000,0.00000e+000,2.05078e-002,1.29395e-001,8.99414e-001,-4.02439e+000,-4.08537e+001,-2.19512e+000
0.00000e+000,0.00000e+000,3.80859e-002,1.32813e-001,8.98438e-001,-3.90244e+000,-4.08537e+001,-1.46341e+000
0.00000e+000,0.00000e+000,5.95703e-002,1.32324e-001,9.02344e-001,-3.78049e+000,-3.99390e+001,-8.53659e-001
0.00000e+000,0.00000e+000,7.27539e-002,1.33789e-001,9.07715e-001,-3.47561e+000,-3.88415e+001,-2.43902e-001
0.00000e+000,0.00000e+000,9.81445e-002,1.33789e-001,9.18945e-001,-2.86585e+000,-3.65244e+001,4.87805e-001
0.00000e+000,0.00000e+000,1.10352e-001,1.30859e-001,9.25293e-001,-2.07317e+000,-3.54878e+001,9.75610e-001
0.00000e+000,0.00000e+000,1.27930e-001,1.33789e-001,9.32617e-001,-1.64634e+000,-3.43293e+001,1.89024e+000
3.79339e-005,0.00000e+000,1.39648e-001,1.36719e-001,9.40918e-001,-9.75610e-001,-3.38415e+001,2.01220e+000
2.87022e-005,0.00000e+000,1.49414e-001,1.37207e-001,9.45313e-001,-6.70732e-001,-3.42683e+001,2.31707e+000
-1.79599e-005,0.00000e+000,1.49902e-001,1.45996e-001,9.44336e-001,-8.53659e-001,-3.46951e+001,2.50000e+000
-4.53193e-005,0.00000e+000,1.46484e-001,1.44043e-001,9.46289e-001,-1.52439e+000,-3.46951e+001,2.31707e+000
-5.55581e-005,0.00000e+000,1.37695e-001,1.44531e-001,9.49219e-001,-2.07317e+000,-3.46341e+001,2.07317e+000
-2.09812e-005,0.00000e+000,1.32813e-001,1.44531e-001,9.51660e-001,-2.07317e+000,-3.29268e+001,2.13415e+000
3.35698e-005,0.00000e+000,1.26465e-001,1.49414e-001,9.36523e-001,-1.95122e+000,-3.15854e+001,2.01220e+000
5.58938e-005,0.00000e+000,1.21582e-001,1.48926e-001,9.26758e-001,-2.62195e+000,-2.92683e+001,1.70732e+000
1.15312e-004,0.00000e+000,1.15234e-001,1.54785e-001,8.98926e-001,-2.37805e+000,-2.84756e+001,1.82927e+000
1.38308e-004,0.00000e+000,1.12305e-001,1.58203e-001,8.79883e-001,-2.68293e+000,-2.70122e+001,1.95122e+000
8.87923e-005,0.00000e+000,1.11816e-001,1.58691e-001,8.50098e-001,-3.41463e+000,-2.69512e+001,1.40244e+000
1.34279e-006,0.00000e+000,1.10352e-001,1.63086e-001,8.39844e-001,-3.84146e+000,-2.54268e+001,9.75610e-001
-1.21019e-004,0.00000e+000,1.09375e-001,1.66504e-001,8.29102e-001,-4.87805e+000,-2.42683e+001,-6.09756e-002
-1.53246e-004,0.00000e+000,1.11328e-001,1.66992e-001,8.27148e-001,-5.18293e+000,-2.38415e+001,-4.87805e-001
-1.14977e-004,0.00000e+000,1.23047e-001,1.65527e-001,8.27148e-001,-5.60976e+000,-2.30488e+001,-1.15854e+000
-8.30854e-005,0.00000e+000,1.34277e-001,1.73340e-001,8.24707e-001,-5.67073e+000,-2.24390e+001,-1.46341e+000
-6.14328e-005,0.00000e+000,1.63086e-001,1.77734e-001,8.20801e-001,-6.21951e+000,-2.22561e+001,-2.37805e+000
-3.07164e-005,0.00000e+000,1.84570e-001,1.82129e-001,8.18359e-001,-6.03659e+000,-2.18293e+001,-2.62195e+000
-2.43381e-005,0.00000e+000,2.18262e-001,1.85059e-001,8.12012e-001,-6.46341e+000,-2.17683e+001,-3.78049e+000
-6.66362e-005,0.00000e+000,2.33887e-001,1.81152e-001,8.12012e-001,-6.82927e+000,-2.24390e+001,-4.20732e+000
-1.32097e-004,0.00000e+000,2.64160e-001,1.76270e-001,8.12988e-001,-6.64634e+000,-2.26829e+001,-5.48780e+000
-1.27733e-004,0.00000e+000,2.77832e-001,1.64063e-001,8.22266e-001,-6.70732e+000,-2.28659e+001,-6.34146e+000
-4.46479e-005,0.00000e+000,2.79297e-001,1.62598e-001,8.20801e-001,-6.21951e+000,-2.25000e+001,-7.37805e+000
-2.63523e-005,0.00000e+000,2.81738e-001,1.56738e-001,8.18848e-001,-5.97561e+000,-2.26829e+001,-7.98780e+000
-1.93027e-005,0.00000e+000,2.80273e-001,1.58691e-001,8.15918e-001,-6.64634e+000,-2.35976e+001,-8.90244e+000
-7.55322e-006,0.00000e+000,2.72461e-001,1.47461e-001,8.13965e-001,-6.52439e+000,-2.42683e+001,-9.26829e+000
8.39246e-007,0.00000e+000,2.59766e-001,1.50879e-001,8.12500e-001,-7.01220e+000,-2.50610e+001,-9.57317e+000
7.21752e-006,0.00000e+000,2.31934e-001,1.52344e-001,8.21777e-001,-7.13415e+000,-2.64634e+001,-9.87805e+000
-1.09102e-005,0.00000e+000,2.05566e-001,1.52344e-001,8.29590e-001,-7.19512e+000,-2.84146e+001,-1.00000e+001
-1.24208e-005,0.00000e+000,1.52832e-001,1.45508e-001,8.66211e-001,-6.46341e+000,-2.92073e+001,-9.75610e+000
5.03548e-006,0.00000e+000,1.18164e-001,1.41602e-001,8.84277e-001,-6.46341e+000,-3.19512e+001,-1.02439e+001
3.18914e-006,0.00000e+000,6.15234e-002,1.36230e-001,9.25293e-001,-6.34146e+000,-3.29878e+001,-9.93902e+000
-9.73526e-006,0.00000e+000,3.71094e-002,1.26465e-001,9.41406e-001,-5.60976e+000,-3.54268e+001,-9.08537e+000
-8.89601e-006,0.00000e+000,8.30078e-003,1.10352e-001,9.68750e-001,-5.24390e+000,-3.84146e+001,-8.17073e+000
-7.21752e-006,-1.86313e-005,-4.88281e-004,1.02539e-001,9.81445e-001,-5.12195e+000,-4.00610e+001,-7.43902e+000
-4.53193e-006,-1.62814e-005,1.95313e-003,9.61914e-002,9.81934e-001,-4.14634e+000,-4.25000e+001,-6.40244e+000
2.51774e-006,-2.75273e-005,7.32422e-003,8.98438e-002,9.78516e-001,-4.20732e+000,-4.37805e+001,-5.97561e+000
9.90310e-006,-1.00710e-005,3.56445e-002,8.20313e-002,9.61426e-001,-3.65854e+000,-4.50610e+001,-4.45122e+000
1.15816e-005,3.07164e-005,5.61523e-002,7.95898e-002,9.56543e-001,-3.23171e+000,-4.52439e+001,-3.90244e+000
1.05745e-005,3.87732e-005,9.86328e-002,8.39844e-002,9.42871e-001,-3.10976e+000,-4.45732e+001,-3.47561e+000
1.25887e-005,3.60876e-005,1.40137e-001,9.17969e-002,9.37500e-001,-2.86585e+000,-4.34756e+001,-3.10976e+000
8.72816e-006,-2.51774e-006,1.63574e-001,9.17969e-002,9.37012e-001,-2.62195e+000,-4.09146e+001,-2.74390e+000
-2.68559e-006,-3.00450e-005,1.95313e-001,1.04492e-001,9.35059e-001,-2.31707e+000,-3.90854e+001,-2.50000e+000
-1.51064e-006,-3.81018e-005,2.11426e-001,1.09863e-001,9.35059e-001,-1.21951e+000,-3.53049e+001,-2.25610e+000
4.53193e-006,-3.37377e-005,2.42676e-001,1.18652e-001,9.38965e-001,-9.14634e-001,-3.28049e+001,-2.19512e+000
8.39246e-007,5.03548e-006,2.54395e-001,1.22070e-001,9.35547e-001,-3.04878e-001,-2.82317e+001,-2.19512e+000
-7.72107e-006,1.57778e-005,2.65137e-001,1.25977e-001,9.32617e-001,-1.21951e-001,-2.60366e+001,-2.19512e+000
-6.54612e-006,-1.02388e-005,2.70020e-001,1.23047e-001,9.29199e-001,5.48781e-001,-2.15854e+001,-1.76829e+000
8.39246e-007,-6.59647e-005,2.66113e-001,1.21094e-001,9.24805e-001,9.14634e-001,-1.94512e+001,-1.82927e+000
1.25887e-005,-1.09773e-004,2.64648e-001,1.22559e-001,9.23828e-001,2.25610e+000,-1.49390e+001,-7.92683e-001
2.93736e-005,-9.29885e-005,2.48535e-001,1.24023e-001,9.20898e-001,2.68293e+000,-1.28049e+001,-6.09756e-001
1.35958e-005,-3.10521e-005,2.48047e-001,1.22070e-001,9.21875e-001,3.65854e+000,-8.71951e+000,-4.26829e-001
-1.15816e-005,2.04776e-005,2.31445e-001,1.34277e-001,9.26270e-001,3.90244e+000,-6.89024e+000,-6.09756e-002
-1.39315e-005,2.46738e-005,2.23633e-001,1.34277e-001,9.28223e-001,4.57317e+000,-4.45122e+000,6.09756e-002
-1.86313e-005,1.56100e-005,2.11426e-001,1.38672e-001,9.29688e-001,5.06098e+000,-2.68293e+000,0.00000e+000
-2.21561e-005,2.16526e-005,2.05566e-001,1.40137e-001,9.28711e-001,5.12195e+000,-1.64634e+000,6.09756e-002
-1.32601e-005,2.53452e-005,1.92871e-001,1.40625e-001,9.23340e-001,4.69512e+000,-1.03659e+000,-5.48781e-001
9.39956e-006,4.88441e-005,1.86523e-001,1.46973e-001,9.18457e-001,4.87805e+000,-1.21951e+000,-6.70732e-001
2.92058e-005,6.10971e-005,1.75781e-001,1.48438e-001,9.13574e-001,4.08537e+000,-2.68293e+000,-1.28049e+000
3.47448e-005,3.49126e-005,1.73828e-001,1.48438e-001,9.15039e-001,3.65854e+000,-3.78049e+000,-1.58537e+000
5.28725e-005,-2.43381e-005,1.74316e-001,1.51367e-001,9.07715e-001,2.13415e+000,-6.64634e+000,-2.01220e+000
4.44800e-005,-7.26787e-005,1.78711e-001,1.58203e-001,9.10645e-001,1.89024e+000,-7.31707e+000,-2.56098e+000
-3.79339e-005,-4.11231e-005,1.78223e-001,1.57227e-001,9.13086e-001,1.58537e+000,-8.10976e+000,-3.23171e+000
-8.47639e-005,2.50095e-005,1.85547e-001,1.49902e-001,9.01855e-001,1.28049e+000,-8.23171e+000,-3.41463e+000
-9.58419e-005,4.88441e-005,1.92383e-001,1.51855e-001,8.90625e-001,9.14634e-001,-7.01220e+000,-4.20732e+000
-1.12291e-004,3.03807e-005,2.13379e-001,1.54297e-001,8.50098e-001,3.65854e-001,-6.58537e+000,-4.39024e+000
-9.18135e-005,2.18204e-005,2.21191e-001,1.55273e-001,8.26660e-001,-6.09756e-002,-4.45122e+000,-5.36585e+000
-4.54871e-005,2.06455e-005,2.48047e-001,1.58203e-001,7.85156e-001,-9.14634e-001,-3.65854e+000,-5.30488e+000
-3.97803e-005,-1.47707e-005,2.61719e-001,1.60156e-001,7.64160e-001,-2.74390e+000,-3.71951e+000,-6.21951e+000
-5.13619e-005,-2.68559e-005,2.78809e-001,1.63086e-001,7.36328e-001,-3.10976e+000,-3.84146e+000,-6.46341e+000
-4.34730e-005,-3.03807e-005,2.88574e-001,1.66016e-001,7.35840e-001,-4.93902e+000,-5.73171e+000,-7.37805e+000
-2.76951e-005,-5.28725e-005,2.91504e-001,1.69434e-001,7.47559e-001,-5.54878e+000,-6.40244e+000,-7.86585e+000
-1.02388e-005,-5.58938e-005,2.89551e-001,1.65039e-001,7.60254e-001,-6.82927e+000,-8.17073e+000,-9.02439e+000
1.69528e-005,-6.12650e-005,2.77832e-001,1.49902e-001,7.96875e-001,-6.89024e+000,-8.90244e+000,-9.39024e+000
2.09812e-005,-4.71656e-005,2.67090e-001,1.35254e-001,8.12012e-001,-6.34146e+000,-1.00610e+001,-9.75610e+000
1.27565e-005,-7.55322e-006,2.47559e-001,1.17188e-001,8.45215e-001,-4.81707e+000,-1.03049e+001,-9.63415e+000
2.73594e-005,8.39246e-007,2.40723e-001,1.03027e-001,8.54980e-001,-4.08537e+000,-1.01220e+001,-9.14634e+000
2.53452e-005,-7.88891e-006,2.21680e-001,8.10547e-002,8.84277e-001,-2.13415e+000,-9.26829e+000,-8.47561e+000
-8.22461e-006,-1.79599e-005,2.10938e-001,7.12891e-002,9.01367e-001,-1.46341e+000,-9.14634e+000,-7.80488e+000
-3.91089e-005,-7.55322e-006,1.86035e-001,5.90820e-002,9.20898e-001,-9.75610e-001,-8.90244e+000,-7.31707e+000
-5.11940e-005,1.46029e-005,1.73340e-001,5.61523e-002,9.26270e-001,-3.65854e-001,-9.32927e+000,-7.13415e+000
-5.72366e-005,2.46738e-005,1.52832e-001,5.22461e-002,9.35547e-001,1.03659e+000,-9.75610e+000,-6.64634e+000
-4.04517e-005,2.81987e-005,1.35742e-001,4.93164e-002,9.38965e-001,1.70732e+000,-1.03659e+001,-6.15854e+000
5.37118e-006,1.79599e-005,1.24023e-001,5.22461e-002,9.42871e-001,3.17073e+000,-1.16463e+001,-5.67073e+000
3.18914e-006,7.88891e-006,1.04492e-001,6.73828e-002,9.75098e-001,3.10976e+000,-1.31707e+001,-5.42683e+000
-8.56031e-006,7.55322e-006,8.78906e-002,7.66602e-002,9.91211e-001,2.74390e+000,-1.57317e+001,-5.00000e+000
